Dmax_est,Dmax_true,Rg_guinier,Rg_true,dmax_over_rg,in_window,method,nchannel_max,noise,params,rel_err,rg_gui_err,seed,shape,time_ms,x_converged,x_nmax,x_nsol,x_rg_nn,x_sigma
18.107436443575587,14.0,5.456498503311952,5.422176684807655,2.5819888974157674,True,dnn,17,0.1,,0.2933883173982562,0.0063298967369437775,0,sphere,0.2118560005328618,,,,5.389946140291745,
16.369495509935856,14.0,5.456498503311952,5.422176684807655,2.5819888974157674,True,three_rg,17,0.1,,0.16924967928113258,0.0063298967369437775,0,sphere,0.0013069948181509972,,,,,
19.219745322795376,14.0,5.587135268254418,5.422176684807655,2.5819888974157674,True,shannon,17,0.1,,0.37283895162824116,0.03042294507092664,1,sphere,19.403793005039915,True,24,1,,0.0
16.572883037114508,14.0,5.587135268254418,5.422176684807655,2.5819888974157674,True,shannon_ex,17,0.1,,0.18377735979389342,0.03042294507092664,1,sphere,21.578233005129732,True,21,2,,0.05693285519047997
18.144278187187474,14.0,5.587135268254418,5.422176684807655,2.5819888974157674,True,dnn,17,0.1,,0.296019870513391,0.03042294507092664,1,sphere,0.2016080034081824,,,,5.39290766578823,
16.761405804763253,14.0,5.587135268254418,5.422176684807655,2.5819888974157674,True,three_rg,17,0.1,,0.1972432717688038,0.03042294507092664,1,sphere,0.0013980024959892035,,,,,
19.22150522757533,14.0,5.5811571508638265,5.422176684807655,2.5819888974157674,True,shannon,17,0.1,,0.3729646591125237,0.02932041416164415,2,sphere,19.791495993558783,True,24,1,,0.0
18.98846275019624,14.0,5.5811571508638265,5.422176684807655,2.5819888974157674,True,shannon_ex,17,0.1,,0.35631876787116007,0.02932041416164415,2,sphere,19.653741001093294,True,24,2,,0.0
18.133278377937057,14.0,5.5811571508638265,5.422176684807655,2.5819888974157674,True,dnn,17,0.1,,0.2952341698526469,0.02932041416164415,2,sphere,0.20922900148434564,,,,5.392084606135333,
16.74347145259148,14.0,5.5811571508638265,5.422176684807655,2.5819888974157674,True,three_rg,17,0.1,,0.19596224661367703,0.02932041416164415,2,sphere,0.0012520031305029988,,,,,
17.359327395784973,14.0,5.569242026238318,5.422176684807655,2.5819888974157674,True,shannon,17,0.2,,0.2399519568417838,0.027122934197759328,0,sphere,19.6659869980067,False,22,0,,2.121881211996884
18.939663160032975,14.0,5.569242026238318,5.422176684807655,2.5819888974157674,True,shannon_ex,17,0.2,,0.3528330828594982,0.027122934197759328,0,sphere,18.436686004861258,True,24,1,,0.005422176684806601
18.077002606190952,14.0,5.569242026238318,5.422176684807655,2.5819888974157674,True,dnn,17,0.2,,0.29121447187078225,0.027122934197759328,0,sphere,0.22406299831345677,,,,5.3875580501287095,
16.707726078714956,14.0,5.569242026238318,5.422176684807655,2.5819888974157674,True,three_rg,17,0.2,,0.19340900562249683,0.027122934197759328,0,sphere,0.0012239979696460068,,,,,
18.51054959024372,14.0,5.4987274750699875,5.422176684807655,2.5819888974157674,True,shannon,17,0.2,,0.32218211358883714,0.014118092181838902,1,sphere,18.519526995078195,True,23,3,,0.023827819058636734
15.480314435125798,14.0,5.4987274750699875,5.422176684807655,2.5819888974157674,True,shannon_ex,17,0.2,,0.10573674536612845,0.014118092181838902,1,sphere,17.416657996363938,False,19,0,,1.6646082422359
18.15058475715653,14.0,5.4987274750699875,5.422176684807655,2.5819888974157674,True,dnn,17,0.2,,0.29647033979689497,0.014118092181838902,1,sphere,0.2719710028031841,,,,5.393472169333952,
16.496182425209962,14.0,5.4987274750699875,5.422176684807655,2.5819888974157674,True,three_rg,17,0.2,,0.17829874465785447,0.014118092181838902,1,sphere,0.0013410026440396905,,,,,
18.800883192080573,14.0,5.596611388791545,5.422176684807655,2.5819888974157674,True,shannon,17,0.2,,0.34292022800575517,0.03217060492931492,2,sphere,26.056483999127522,True,23,3,,0.0037310742591962764
18.98846275019624,14.0,5.596611388791545,5.422176684807655,2.5819888974157674,True,shannon_ex,17,0.2,,0.35631876787116007,0.03217060492931492,2,sphere,24.888148000172805,True,24,2,,0.0
18.12858459889446,14.0,5.596611388791545,5.422176684807655,2.5819888974157674,True,dnn,17,0.2,,0.2948988999210328,0.03217060492931492,2,sphere,0.35964900598628446,,,,5.391825626684293,
16.789834166374636,14.0,5.596611388791545,5.422176684807655,2.5819888974157674,True,three_rg,17,0.2,,0.1992738690267597,0.03217060492931492,2,sphere,0.001767999492585659,,,,,
22.399794660765643,20.0,7.778606781143381,7.7459666925711845,2.5819888974194942,True,shannon,25,0.0,,0.11998973303828216,0.00421381731521001,0,sphere,17.899612998007797,True,28,3,,0.11667910171714269
23.470279078490705,20.0,7.778606781143381,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.0,,0.17351395392453525,0.00421381731521001,0,sphere,17.553302001033444,False,29,0,,2.0294432734536585
27.243950590065907,20.0,7.778606781143381,7.7459666925711845,2.5819888974194942,True,dnn,25,0.0,,0.36219752950329537,0.00421381731521001,0,sphere,0.23312499979510903,,,,8.05901227802234,
23.335820343430143,20.0,7.778606781143381,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.0,,0.16679101717150716,0.00421381731521001,0,sphere,0.0015789992175996304,,,,,
23.10776540720349,20.0,7.846439866622674,7.7459666925711845,2.5819888974194942,True,shannon,25,0.02,,0.15538827036017455,0.012971030994472142,0,sphere,18.274372996529564,False,29,0,,0.9808049833277543
23.013267043629003,20.0,7.846439866622674,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.02,,0.15066335218145016,0.012971030994472142,0,sphere,19.942384999012575,False,29,0,,1.5724312385919568
27.243277480439083,20.0,7.846439866622674,7.7459666925711845,2.5819888974194942,True,dnn,25,0.02,,0.36216387402195416,0.012971030994472142,0,sphere,0.2936119999503717,,,,8.058899734648264,
23.539319599868023,20.0,7.846439866622674,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.02,,0.17696597999340113,0.012971030994472142,0,sphere,0.0013419994502328336,,,,,
23.19182783393722,20.0,7.861636553877138,7.7459666925711845,2.5819888974194942,True,shannon,25,0.02,,0.15959139169686107,0.014932914882901202,1,sphere,17.527337004139554,True,29,1,,0.07861636553876394
23.470279078490705,20.0,7.861636553877138,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.02,,0.17351395392453525,0.014932914882901202,1,sphere,17.179788002977148,False,29,0,,2.0294432734536585
27.244354760311104,20.0,7.861636553877138,7.7459666925711845,2.5819888974194942,True,dnn,25,0.02,,0.36221773801555524,0.014932914882901202,1,sphere,0.20304899953771383,,,,8.059071949468922,
23.584909661631414,20.0,7.861636553877138,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.02,,0.1792454830815707,0.014932914882901202,1,sphere,0.001319996954407543,,,,,
24.594314868741314,20.0,7.872700022004378,7.7459666925711845,2.5819888974194942,True,shannon,25,0.02,,0.22971574343706572,0.016361202476475625,2,sphere,19.6926490025362,True,31,1,,0.11021780030805317
23.470279078490705,20.0,7.872700022004378,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.02,,0.17351395392453525,0.016361202476475625,2,sphere,19.291972006612923,False,29,0,,2.0294432734536585
27.243897177303605,20.0,7.872700022004378,7.7459666925711845,2.5819888974194942,True,dnn,25,0.02,,0.36219485886518027,0.016361202476475625,2,sphere,0.24195999867515638,,,,8.059003783094232,
23.618100066013135,20.0,7.872700022004378,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.02,,0.18090500330065673,0.016361202476475625,2,sphere,0.001786997017916292,,,,,
24.296936555311856,20.0,7.88349661106803,7.7459666925711845,2.5819888974194942,True,shannon,25,0.05,,0.21484682776559277,0.01775503613109315,0,sphere,18.734031000349205,False,30,0,,0.8671846272175188
25.01947241700495,20.0,7.88349661106803,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.05,,0.25097362085024744,0.01775503613109315,0,sphere,19.21350599877769,False,31,0,,0.4337741347839881
27.242267759148916,20.0,7.88349661106803,7.7459666925711845,2.5819888974194942,True,dnn,25,0.05,,0.3621133879574458,0.01775503613109315,0,sphere,0.22543499653693289,,,,8.058730924485559,
23.65048983320409,20.0,7.88349661106803,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.05,,0.18252449166020454,0.01775503613109315,0,sphere,0.0013719982234761119,,,,,
21.49587255993149,20.0,7.8110002034634105,7.7459666925711845,2.5819888974194942,True,shannon,25,0.05,,0.07479362799657459,0.00839579015419686,1,sphere,17.416489994502626,False,27,0,,1.2341380321473352
26.289810954586628,20.0,7.8110002034634105,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.05,,0.3144905477293314,0.00839579015419686,1,sphere,17.565592999744695,True,33,1,,0.0
27.244961051693288,20.0,7.8110002034634105,7.7459666925711845,2.5819888974194942,True,dnn,25,0.05,,0.3622480525846644,0.00839579015419686,1,sphere,0.20879499788861722,,,,8.059161460454279,
23.43300061039023,20.0,7.8110002034634105,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.05,,0.17165003051951153,0.00839579015419686,1,sphere,0.0018310020095668733,,,,,
26.20531542189228,20.0,7.924195773175576,7.7459666925711845,2.5819888974194942,True,shannon,25,0.05,,0.310265771094614,0.02300927536589116,2,sphere,25.787876002141275,False,33,0,,0.6260114660809339
25.47648445186665,20.0,7.924195773175576,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.05,,0.2738242225933325,0.02300927536589116,2,sphere,18.099000000802334,True,32,1,,0.023237900077713647
27.24381705863662,20.0,7.924195773175576,7.7459666925711845,2.5819888974194942,True,dnn,25,0.05,,0.36219085293183095,0.02300927536589116,2,sphere,0.23029000294627622,,,,8.05899104086948,
23.77258731952673,20.0,7.924195773175576,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.05,,0.18862936597633642,0.02300927536589116,2,sphere,0.0012829987099394202,,,,,
27.728863056298906,20.0,8.032694975752657,7.7459666925711845,2.5819888974194942,False,shannon,25,0.1,,0.3864431528149453,0.03701646218753569,0,sphere,19.047881993174087,True,35,3,,0.01606538995150686
21.161981004104483,20.0,8.032694975752657,7.7459666925711845,2.5819888974194942,False,shannon_ex,25,0.1,,0.05809905020522414,0.03701646218753569,0,sphere,19.53289200173458,False,26,0,,0.8520563361828337
27.240584739303316,20.0,8.032694975752657,7.7459666925711845,2.5819888974194942,False,dnn,25,0.1,,0.36202923696516576,0.03701646218753569,0,sphere,0.28123400261392817,,,,8.058449587307347,
24.098084927257972,20.0,8.032694975752657,7.7459666925711845,2.5819888974194942,False,three_rg,25,0.1,,0.20490424636289858,0.03701646218753569,0,sphere,0.0014660035958513618,,,,,
21.665006250659854,20.0,7.811431855294683,7.7459666925711845,2.5819888974194942,True,shannon,25,0.1,,0.08325031253299268,0.008451516165991662,1,sphere,20.059249000041746,True,27,2,,0.12888862561236536
26.005792175859014,20.0,7.811431855294683,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.1,,0.3002896087929507,0.008451516165991662,1,sphere,20.50939799664775,True,33,3,,0.005163977795048069
27.245971633363673,20.0,7.811431855294683,7.7459666925711845,2.5819888974194942,True,dnn,25,0.1,,0.3622985816681837,0.008451516165991662,1,sphere,0.25689200265333056,,,,8.05931065560352,
23.43429556588405,20.0,7.811431855294683,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.1,,0.17171477829420248,0.008451516165991662,1,sphere,0.0014219986042007804,,,,,
27.54329196446863,20.0,7.958648857047277,7.7459666925711845,2.5819888974194942,True,shannon,25,0.1,,0.37716459822343146,0.02745714936782086,2,sphere,18.01215600426076,True,35,5,,0.24512638479703774
26.88625038991461,20.0,7.958648857047277,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.1,,0.34431251949573055,0.02745714936782086,2,sphere,17.41804000630509,True,34,1,,0.17815723392913796
27.24368352879569,20.0,7.958648857047277,7.7459666925711845,2.5819888974194942,True,dnn,25,0.1,,0.36218417643978446,0.02745714936782086,2,sphere,0.2081400016322732,,,,8.058969804274653,
23.87594657114183,20.0,7.958648857047277,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.1,,0.19379732855709159,0.02745714936782086,2,sphere,0.0011730007827281952,,,,,
23.91274066307956,20.0,7.87380331349332,7.7459666925711845,2.5819888974194942,True,shannon,25,0.2,,0.195637033153978,0.016503636795228902,0,sphere,26.291836002201308,False,30,0,,0.5117972153771078
20.604271402239355,20.0,7.87380331349332,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.2,,0.03021357011196777,0.016503636795228902,0,sphere,19.79181099886773,False,26,0,,0.23237900077713647
27.23721813711011,20.0,7.87380331349332,7.7459666925711845,2.5819888974194942,True,dnn,25,0.2,,0.3618609068555054,0.016503636795228902,0,sphere,2.5334929960081354,,,,8.057886962255608,
23.62140994047996,20.0,7.87380331349332,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.2,,0.18107049702399802,0.016503636795228902,0,sphere,0.0020509978639893234,,,,,
25.832278586332137,20.0,7.919153459942301,7.7459666925711845,2.5819888974194942,True,shannon,25,0.2,,0.29161392931660685,0.02235831552660975,1,sphere,19.713453999429476,True,32,1,,0.1900596830386263
23.981512880200405,20.0,7.919153459942301,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.2,,0.19907564401002026,0.02235831552660975,1,sphere,19.369649999134708,False,30,0,,1.471733671588531
27.247993156796973,20.0,7.919153459942301,7.7459666925711845,2.5819888974194942,True,dnn,25,0.2,,0.3623996578398486,0.02235831552660975,1,sphere,0.2551360012148507,,,,8.0596090840467,
23.757460379826902,20.0,7.919153459942301,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.2,,0.18787301899134512,0.02235831552660975,1,sphere,0.0012599994079209864,,,,,
27.553636013663237,20.0,7.961177698255691,7.7459666925711845,2.5819888974194942,True,shannon,25,0.2,,0.3776818006831618,0.02778362136399394,2,sphere,17.37607499671867,True,35,4,,0.24679650864593583
20.62750930231707,20.0,7.961177698255691,7.7459666925711845,2.5819888974194942,True,shannon_ex,25,0.2,,0.03137546511585345,0.02778362136399394,2,sphere,17.169563005154487,False,26,0,,0.2556169008548501
27.24341647388038,20.0,7.961177698255691,7.7459666925711845,2.5819888974194942,True,dnn,25,0.2,,0.362170823694019,0.02778362136399394,2,sphere,0.23355899611487985,,,,8.058927332759175,
23.883533094767074,20.0,7.961177698255691,7.7459666925711845,2.5819888974194942,True,three_rg,25,0.2,,0.19417665473835372,0.02778362136399394,2,sphere,0.0018569990061223507,,,,,
35.35996939176401,30.0,11.730610215115782,11.61895003888696,2.581988897412787,True,shannon,38,0.0,,0.1786656463921337,0.00961017784353248,0,sphere,22.51960799912922,True,45,3,,0.04301223745542515
33.49743296211113,30.0,11.730610215115782,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.0,,0.11658109873703755,0.00961017784353248,0,sphere,19.643635001557413,False,42,0,,3.311400761082801
44.44085969812129,30.0,11.730610215115782,11.61895003888696,2.581988897412787,True,dnn,38,0.0,,0.4813619899373762,0.00961017784353248,0,sphere,0.22666400036541745,,,,12.949192129902027,
35.191830645347345,30.0,11.730610215115782,11.61895003888696,2.581988897412787,True,three_rg,38,0.0,,0.17306102151157815,0.00961017784353248,0,sphere,0.0016880003386177123,,,,,
36.63644840994738,30.0,11.729293552088132,11.61895003888696,2.581988897412787,True,shannon,38,0.02,,0.2212149469982459,0.009496857532898292,0,sphere,18.331101004150696,True,46,2,,0.07624040808857657
38.86538788007693,30.0,11.729293552088132,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.02,,0.2955129293358977,0.009496857532898292,0,sphere,19.073189003393054,True,49,1,,0.034856850116661064
44.44131382377843,30.0,11.729293552088132,11.61895003888696,2.581988897412787,True,dnn,38,0.02,,0.48137712745928096,0.009496857532898292,0,sphere,0.22568499844055623,,,,12.949259936406042,
35.1878806562644,30.0,11.729293552088132,11.61895003888696,2.581988897412787,True,three_rg,38,0.02,,0.17292935520881325,0.009496857532898292,0,sphere,0.0013410026440396905,,,,,
31.665276710254865,30.0,11.758364912831393,11.61895003888696,2.581988897412787,True,shannon,38,0.02,,0.05550922367516217,0.011998921888624364,1,sphere,17.654157003562432,False,40,0,,1.704962912360493
38.86538788007693,30.0,11.758364912831393,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.02,,0.2955129293358977,0.011998921888624364,1,sphere,18.375134000962134,True,49,1,,0.034856850116661064
44.44116353140691,30.0,11.758364912831393,11.61895003888696,2.581988897412787,True,dnn,38,0.02,,0.4813721177135636,0.011998921888624364,1,sphere,0.26156799867749214,,,,12.94925168610325,
35.275094738494175,30.0,11.758364912831393,11.61895003888696,2.581988897412787,True,three_rg,38,0.02,,0.1758364912831392,0.011998921888624364,1,sphere,0.0017290003597736359,,,,,
32.52757111618806,30.0,11.732216813773821,11.61895003888696,2.581988897412787,True,shannon,38,0.02,,0.08425237053960188,0.00974845184012101,2,sphere,19.732813998416532,True,41,2,,0.12318827654463504
38.86538788007693,30.0,11.732216813773821,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.02,,0.2955129293358977,0.00974845184012101,2,sphere,18.96042099542683,True,49,1,,0.034856850116661064
44.440842536161696,30.0,11.732216813773821,11.61895003888696,2.581988897412787,True,dnn,38,0.02,,0.48136141787205655,0.00974845184012101,2,sphere,0.2996800030814484,,,,12.949190238669592,
35.19665044132147,30.0,11.732216813773821,11.61895003888696,2.581988897412787,True,three_rg,38,0.02,,0.17322168137738223,0.00974845184012101,2,sphere,0.0022120002540759742,,,,,
40.89288761918455,30.0,11.727240498762294,11.61895003888696,2.581988897412787,True,shannon,38,0.05,,0.3630962539728183,0.009320158836461284,0,sphere,19.926182998460717,True,52,1,,0.15245412648391365
38.86538788007693,30.0,11.727240498762294,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.05,,0.2955129293358977,0.009320158836461284,0,sphere,19.33798899699468,True,49,1,,0.034856850116661064
44.4419950973392,30.0,11.727240498762294,11.61895003888696,2.581988897412787,True,dnn,38,0.05,,0.4813998365779734,0.009320158836461284,0,sphere,0.23976699594641104,,,,12.94936165887499,
35.18172149628688,30.0,11.727240498762294,11.61895003888696,2.581988897412787,True,three_rg,38,0.05,,0.17272404987622944,0.009320158836461284,0,sphere,0.0013419994502328336,,,,,
34.52255206956805,30.0,11.82076770058837,11.61895003888696,2.581988897412787,True,shannon,38,0.05,,0.15075173565226835,0.017369698727161705,1,sphere,18.012790998909622,True,43,2,,0.3250711117661602
38.86538788007693,30.0,11.82076770058837,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.05,,0.2955129293358977,0.017369698727161705,1,sphere,21.923970998614095,True,49,1,,0.034856850116661064
44.44161930813205,30.0,11.82076770058837,11.61895003888696,2.581988897412787,True,dnn,38,0.05,,0.48138731027106824,0.017369698727161705,1,sphere,0.3458379942458123,,,,12.949341024474073,
35.46230310176511,30.0,11.82076770058837,11.61895003888696,2.581988897412787,True,three_rg,38,0.05,,0.18207677005883696,0.017369698727161705,1,sphere,0.0017909987946040928,,,,,
32.375619589115075,30.0,11.734548600621642,11.61895003888696,2.581988897412787,True,shannon,38,0.05,,0.07918731963716917,0.009949140098527869,2,sphere,19.234109997341875,True,41,1,,0.2933637150155377
38.86538788007693,30.0,11.734548600621642,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.05,,0.2955129293358977,0.009949140098527869,2,sphere,19.312297001306433,True,49,1,,0.05809475019443511
44.44081679335731,30.0,11.734548600621642,11.61895003888696,2.581988897412787,True,dnn,38,0.05,,0.4813605597785769,0.009949140098527869,2,sphere,0.3200840001227334,,,,12.949187401838719,
35.20364580186492,30.0,11.734548600621642,11.61895003888696,2.581988897412787,True,three_rg,38,0.05,,0.1734548600621641,0.009949140098527869,2,sphere,0.001696003891993314,,,,,
40.8535976413969,30.0,11.723817957164057,11.61895003888696,2.581988897412787,True,shannon,38,0.1,,0.36178658804656344,0.009025593356208577,0,sphere,19.02534500550246,True,52,3,,0.17976520867650336
34.88008801673868,30.0,11.723817957164057,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.1,,0.16266960055795607,0.009025593356208577,0,sphere,18.85374000266893,False,44,0,,2.277314207621856
44.443130780160494,30.0,11.723817957164057,11.61895003888696,2.581988897412787,True,dnn,38,0.1,,0.48143769267201647,0.009025593356208577,0,sphere,0.24099500296870247,,,,12.949531230230251,
35.17145387149217,30.0,11.723817957164057,11.61895003888696,2.581988897412787,True,three_rg,38,0.1,,0.17238179571640563,0.009025593356208577,0,sphere,0.0016760022845119238,,,,,
39.0599137161869,30.0,11.968718773153434,11.61895003888696,2.581988897412787,True,shannon,38,0.1,,0.3019971238728966,0.030103299617938676,1,sphere,18.271433997142594,True,49,4,,0.0
38.86538788007693,30.0,11.968718773153434,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.1,,0.2955129293358977,0.030103299617938676,1,sphere,19.044394000957254,True,49,1,,0.034856850116661064
44.442379007457006,30.0,11.968718773153434,11.61895003888696,2.581988897412787,True,dnn,38,0.1,,0.48141263358190023,0.030103299617938676,1,sphere,0.19970699941040948,,,,12.949489932608937,
35.9061563194603,30.0,11.968718773153434,11.61895003888696,2.581988897412787,True,three_rg,38,0.1,,0.19687187731534336,0.030103299617938676,1,sphere,0.00126299710245803,,,,,
35.57919341590734,30.0,11.738433987432376,11.61895003888696,2.581988897412787,True,shannon,38,0.1,,0.185973113863578,0.010283540952110256,2,sphere,18.82453000143869,False,45,0,,3.4863148942673092
35.77474716973298,30.0,11.738433987432376,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.1,,0.19249157232443276,0.010283540952110256,2,sphere,19.221317998017184,False,45,0,,3.171973360616157
44.440773889043264,30.0,11.738433987432376,11.61895003888696,2.581988897412787,True,dnn,38,0.1,,0.48135912963477545,0.010283540952110256,2,sphere,0.26947399601340294,,,,12.949182673834713,
35.21530196229713,30.0,11.738433987432376,11.61895003888696,2.581988897412787,True,three_rg,38,0.1,,0.17384339874323776,0.010283540952110256,2,sphere,0.0016190024325624108,,,,,
37.26642028723294,30.0,11.90905817279962,11.61895003888696,2.581988897412787,True,shannon,38,0.2,,0.24221400957443132,0.024968532693721054,0,sphere,19.421341006818693,True,47,4,,0.06847708449359402
34.02028571386104,30.0,11.90905817279962,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.2,,0.1340095237953681,0.024968532693721054,0,sphere,19.05597699806094,False,43,0,,4.879959016332549
44.44540299676171,30.0,11.90905817279962,11.61895003888696,2.581988897412787,True,dnn,38,0.2,,0.48151343322539025,0.024968532693721054,0,sphere,0.23032500030240044,,,,12.949870500131937,
35.72717451839886,30.0,11.90905817279962,11.61895003888696,2.581988897412787,True,three_rg,38,0.2,,0.19090581727996206,0.024968532693721054,0,sphere,0.0012830059858970344,,,,,
37.25572087677766,30.0,11.908493168220316,11.61895003888696,2.581988897412787,True,shannon,38,0.2,,0.2418573625592553,0.02491990484202938,1,sphere,19.976199000666384,True,47,4,,0.07740520559343622
31.289832454722593,30.0,11.908493168220316,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.2,,0.04299441515741975,0.02491990484202938,1,sphere,18.199371996161062,False,39,0,,1.103800253694267
44.44389867398867,30.0,11.908493168220316,11.61895003888696,2.581988897412787,True,dnn,38,0.2,,0.48146328913295566,0.02491990484202938,1,sphere,0.2317320031579584,,,,12.949787789563155,
35.725479504660946,30.0,11.908493168220316,11.61895003888696,2.581988897412787,True,three_rg,38,0.2,,0.19084931682203152,0.02491990484202938,1,sphere,0.0017639977158978581,,,,,
33.500166101672,30.0,11.746201297921518,11.61895003888696,2.581988897412787,True,shannon,38,0.2,,0.11667220338906668,0.010952044600300952,2,sphere,21.958076002192684,False,42,0,,0.6342948700877358
35.612081869188565,30.0,11.746201297921518,11.61895003888696,2.581988897412787,True,shannon_ex,38,0.2,,0.18706939563961883,0.010952044600300952,2,sphere,21.3829570056987,False,45,0,,3.171973360616157
44.440688081765074,30.0,11.746201297921518,11.61895003888696,2.581988897412787,True,dnn,38,0.2,,0.48135626939216913,0.010952044600300952,2,sphere,0.211468999623321,,,,12.949173218004622,
35.238603893764555,30.0,11.746201297921518,11.61895003888696,2.581988897412787,True,three_rg,38,0.2,,0.17462012979215183,0.010952044600300952,2,sphere,0.001038999471347779,,,,,
3.443474252725294,4.0,1.095426834014748,1.095445115010317,3.6514837167011582,False,shannon,5,0.0,epsilon=2,-0.13913143681867646,-1.6688189411421684e-05,0,spheroid,17.508914999780245,True,4,6,,0.010041412645134251
3.4358636032298175,4.0,1.095426834014748,1.095445115010317,3.6514837167011582,False,shannon_ex,5,0.0,epsilon=2,-0.14103409919254561,-1.6688189411421684e-05,0,spheroid,16.693218000000343,True,4,6,,0.000182574185835227
4.403218241397131,4.0,1.095426834014748,1.095445115010317,3.6514837167011582,False,dnn,5,0.0,epsilon=2,0.10080456034928265,-1.6688189411421684e-05,0,spheroid,0.256428997090552,,,,1.109369504064712,
3.286280502044244,4.0,1.095426834014748,1.095445115010317,3.6514837167011582,False,three_rg,5,0.0,epsilon=2,-0.178429874488939,-1.6688189411421684e-05,0,spheroid,0.0013450044207274914,,,,,
3.3791047400412237,4.0,1.089260763342526,1.095445115010317,3.6514837167011582,False,shannon,5,0.02,epsilon=2,-0.15522381498969406,-0.0056455148533231915,0,spheroid,19.49532199796522,True,4,5,,0.01808172867148694
3.4387847902031785,4.0,1.089260763342526,1.095445115010317,3.6514837167011582,False,shannon_ex,5,0.02,epsilon=2,-0.14030380244920537,-0.0056455148533231915,0,spheroid,19.486736004182603,True,4,6,,0.0016431676725150446
4.411856164219104,4.0,1.089260763342526,1.095445115010317,3.6514837167011582,False,dnn,5,0.02,epsilon=2,0.10296404105477608,-0.0056455148533231915,0,spheroid,0.26328399690100923,,,,1.1099355982841872,
3.267782290027578,4.0,1.089260763342526,1.095445115010317,3.6514837167011582,False,three_rg,5,0.02,epsilon=2,-0.18305442749310552,-0.0056455148533231915,0,spheroid,0.0014370016288012266,,,,,
3.344185908884787,4.0,1.0863288951781305,1.095445115010317,3.6514837167011582,False,shannon,5,0.02,epsilon=2,-0.16395352277880326,-0.008321932068774364,1,spheroid,19.091352995019406,True,4,7,,0.015984553743335184
3.481689723874413,4.0,1.0863288951781305,1.095445115010317,3.6514837167011582,False,shannon_ex,5,0.02,epsilon=2,-0.12957756903139672,-0.008321932068774364,1,spheroid,18.82353900145972,True,4,6,,0.01241504463678278
4.403524986464,4.0,1.0863288951781305,1.095445115010317,3.6514837167011582,False,dnn,5,0.02,epsilon=2,0.10088124661600006,-0.008321932068774364,1,spheroid,0.23855100153014064,,,,1.1098223312812234,
3.258986685534391,4.0,1.0863288951781305,1.095445115010317,3.6514837167011582,False,three_rg,5,0.02,epsilon=2,-0.1852533286164022,-0.008321932068774364,1,spheroid,0.001505002728663385,,,,,
3.3634900736293574,4.0,1.089742450552181,1.095445115010317,3.6514837167011582,False,shannon,5,0.02,epsilon=2,-0.15912748159266066,-0.005205796602673457,2,spheroid,21.201900999585632,True,4,4,,0.015801265533007758
3.428743209982252,4.0,1.089742450552181,1.095445115010317,3.6514837167011582,False,shannon_ex,5,0.02,epsilon=2,-0.14281419750443702,-0.005205796602673457,2,spheroid,18.81110500107752,True,4,6,,0.006572670690061511
4.404881582737868,4.0,1.089742450552181,1.095445115010317,3.6514837167011582,False,dnn,5,0.02,epsilon=2,0.10122039568446706,-0.005205796602673457,2,spheroid,0.20284899801481515,,,,1.1099007805809697,
3.2692273516565433,4.0,1.089742450552181,1.095445115010317,3.6514837167011582,False,three_rg,5,0.02,epsilon=2,-0.18269316208586417,-0.005205796602673457,2,spheroid,0.001200998667627573,,,,,
3.3807277114590737,4.0,1.0898541945386924,1.095445115010317,3.6514837167011582,False,shannon,5,0.05,epsilon=2,-0.15481807213523158,-0.005103788765877172,0,spheroid,16.88759000535356,True,4,2,,0.0032695625836161035
