Dmax_bift,Dmax_bift_err,I0_gui,Rg_bift,Rg_dnn,Rg_gui,chi2,dmax_over_rg,dnn,file,knee,logP,qmin_Rg,shannon,three_rg
26.5,0.04,2.258358786436566,6.47,7.924045344168208,5.401984099601359,1.2,4.095826893353942,35.70758076401348,sample_BLGA20_40C0000-integrate_subtracted.dat,15.213472770104936,-647.94,0.5510030826054734,18.709771928969726,16.20595229880408
6.82,0.11,0.029083632538065812,1.75,1.66073545562791,1.8145460989009212,1.01,3.8971428571428572,5.650563554591601,sample_BLGA2_40C0000-integrate_subtracted.dat,5.172835436902797,-476.12,0.14903483687165045,6.302281510702512,5.443638296702764
18.02,0.14,0.1930717936863797,4.62,6.830409700968058,2.9784472367301436,0.92,3.9004329004329,30.78446703414615,sample_BLGA50000-integrate_subtracted.dat,5.923044420614827,-453.43,0.3934519693411572,8.443897916129915,8.93534171019043
10.38,0.19,3.02736111378937,3.62,3.1602067536213827,2.3846882032403216,253.42,2.8674033149171274,6.1103685494217235,sample_BLGA500000-integrate_subtracted.dat,5.482398179249514,-114097.26,0.30828920541449983,6.64374133422754,7.154064609720965
13.3,0.02,2.8418394996995318,4.05,7.143284004553855,3.736348563320561,4.27,3.283950617283951,33.87304542035094,sample_BLGA50_40C0000-integrate_subtracted.dat,10.393737069959514,-1984.02,0.3449091939029625,10.480991484194595,11.209045689961682
14.12,0.09,0.19851255083321753,3.58,3.5695857936550217,3.19985948356031,1.04,3.94413407821229,16.1809305840884,sample_BLGA5_40C0000-integrate_subtracted.dat,10.041591040442471,-506.18,0.3048826948574335,10.815525054433817,9.59957845068093
9.9,0.02,4.8237705994121,3.38,2.795466034549615,2.136497406384242,806.53,2.9289940828402368,5.843029140131204,sample_BLGA800000-integrate_subtracted.dat,4.9854846503365104,-363921.9,0.287850142072102,6.249254913673898,6.409492219152726
11.0,0.02,4.3434120061342245,3.52,3.1364087472971383,3.6280954231253784,45.05,3.125,7.464514801099617,sample_BLGA80_40C0000-integrate_subtracted.dat,5.004594826659147,-20515.48,0.29977292902183406,10.477939581986089,10.884286269376135
26.81,0.03,3.3032084477085304,6.58,7.640048077916994,3.804192721669384,1.69,4.074468085106383,32.8461606061874,sample_BLGA89Nacl100_40C0000-integrate_subtracted.dat,11.872476533612648,-1218.93,0.5603709866374057,13.233156110378545,11.412578165008151
14.44,0.02,5.247333240316902,4.25,6.037633711410013,3.9982872419986997,2.33,3.3976470588235292,28.813166496155336,sample_BLGA89Nacl10_40C0000-integrate_subtracted.dat,12.386304042705895,-1143.34,0.361941746688294,11.754964491476025,11.994861725996099
37.8,0.01,4.1794129620264,10.48,9.059315334963934,9.593362773316365,2.0,3.606870229007633,36.962402979148564,sample_BLGA89Nacl200_40C0000-integrate_subtracted.dat,33.137849376321135,-1613.08,0.8925057659513697,33.23716466443153,28.780088319949094
29.72,0.01,5.1523552107638695,7.09,8.686006570440215,4.161031271610422,1.35,4.19181946403385,38.82020755065463,sample_BLGA89Nacl20_40C0000-integrate_subtracted.dat,10.92939594574645,-781.87,0.603803996240001,13.19601717270027,12.483093814831264
38.21,0.03,6.749883052548209,9.23,8.51328851984884,9.396174564323601,1.79,4.1397616468039,37.51359144350477,sample_BLGA89Nacl50_40C0000-integrate_subtracted.dat,38.829245068775045,-1334.5,0.7860523110430478,32.88661097513174,28.188523692970804
37.84,0.03,6.04564269006327,9.91,8.90555172428113,9.228750100374906,1.72,3.818365287588295,38.13951361016869,sample_BLGA89Nacl80_40C0000-integrate_subtracted.dat,34.371372298834366,-1328.1,0.8439629905131749,32.3006253513122,27.68625030112472
62.16,0.03,6.996333072994113,24.87,3.202726333416131,7.76286487008963,39.82,2.499396863691194,7.084630312611916,sample_BLGA89mgNacL100000-integrate_subtracted.dat,38.77223021568947,-21661.17,2.1179979388559698,26.82846099102994,23.28859461026889
13.7,0.03,4.623327452588638,3.61,4.126167631181037,3.410792918264243,2.3,3.795013850415512,19.49774504977923,sample_BLGA89mgNacL1000000-integrate_subtracted.dat,10.997581619023027,-1120.11,0.30743757777523323,11.156703635642206,10.23237875479273
60.17,0.01,7.788940715596793,19.62,3.5783475089783114,7.3410289726963365,4.29,3.0667686034658512,9.859969028236176,sample_BLGA89mgNacL200000-integrate_subtracted.dat,38.817158898927076,-2900.08,1.6708934282410184,25.175534502649914,22.02308691808901
25.69,0.01,4.412257428459939,4.93,3.555360623002238,7.941218084453364,2.11,5.210953346855985,16.470156028215445,sample_BLGA89mgNacL2000000-integrate_subtracted.dat,40.80408294071442,-1323.37,0.419852426158421,27.55375783360133,23.823654253360093
13.81,0.01,5.806261598746498,3.92,4.45549569295412,3.756285969355983,1.98,3.5229591836734695,21.562595249317617,sample_BLGA89mgNacL500000-integrate_subtracted.dat,12.089982020969236,-984.71,0.333838034592497,11.462932683151266,11.26885790806795
13.99,0.04,5.042371644210932,3.76,4.219334172250987,3.5381986585774277,2.02,3.7207446808510642,20.121416367111298,sample_BLGA89mgNacL800000-integrate_subtracted.dat,11.225359828175883,-1003.13,0.3202119923642318,11.012643324822232,10.614595975732282
8.16,0.13,0.0393241437383975,2.37,2.4529878463092705,2.246726525829867,1.02,3.443037974683544,8.35395094911997,sample_BL_LS_1ul0000-integrate_subtracted.dat,6.714791567747724,-487.12,0.18411476481440398,6.669782146346849,6.7401795774896005
10.18,0.25,0.05326044283706811,2.65,2.6575175077704336,2.4471177279364573,0.98,3.841509433962264,9.698541675461907,sample_BL_LS_2ul0000-integrate_subtracted.dat,7.580932127168684,-472.95,0.20586672015112678,8.317753157255947,7.341353183809372
9.23,0.14,0.06947968768580451,2.59,2.554875247184223,2.3873110082208977,1.04,3.563706563706564,8.555178270951988,sample_BL_LS_4ul0000-integrate_subtracted.dat,6.901698219934081,-496.67,0.20120558686468618,7.433404390740504,7.161933024662693
8.14,0.1,0.09641058790710273,2.52,2.4840364606473506,2.328721465755003,1.77,3.2301587301587302,7.482298820319979,sample_BL_LS_8ul0000-integrate_subtracted.dat,6.491398412847065,-824.72,0.19576759803050547,6.90372765737729,6.986164397265009
11.26,0.26,0.03486704463963874,2.63,2.6131699754092685,2.464619296384918,0.99,4.281368821292776,9.241242777195204,sample_BL_LS_pure0000-integrate_subtracted.dat,6.841887913084613,-472.71,0.2043130090556466,7.889246367728239,7.393857889154754
23.16,0.3,0.0009175641102869259,9.56,21.815326735895926,4.783635446457408,0.94,2.422594142259414,66.52371364242819,sample_BM1_1_0312mgml0000-integrate_subtracted.dat,10.117771660093089,-440.1,0.5507908882171908,14.173911827853107,14.350906339372225
19.26,0.24,0.0017867323350823278,9.38,16.54283521974969,5.253540814585403,0.84,2.053304904051173,51.18888453007989,sample_BM1_1_0625mgml0000-integrate_subtracted.dat,14.67463675426915,-402.89,0.5404203484808838,14.914802372608072,15.760622443756208
2.98,0.12,0.0014407936233112276,1.18,19.335243303669515,1.1865969719064144,0.88,2.5254237288135593,58.63211054041041,sample_BM1_1_1_25mgml0000-integrate_subtracted.dat,1.9846101339453401,-412.0,0.06798464938245659,2.990224369204166,3.559790915719243
5.73,0.1,0.0030078777344701105,1.87,20.168207005073743,1.3135585386218236,0.83,3.0641711229946527,56.69166974004248,sample_BM1_1_2_5mgml0000-integrate_subtracted.dat,2.023313623795354,-390.24,0.10773838503829987,3.9945315159490162,3.9406756158654708
31.34,0.4,0.009466768690103806,14.12,20.930274887191455,9.549041318428339,0.94,2.2195467422096318,64.23658489351885,sample_BM1_2_0312mgml0000-integrate_subtracted.dat,13.171947594640049,-462.34,0.8135112282036331,25.295410452516556,28.647123955285018
49.48,0.13,0.01029315474067614,20.08,20.822614789879978,7.1796555307969605,0.91,2.4641434262948207,64.66980211094476,sample_BM1_2_0625mgml0000-integrate_subtracted.dat,12.37952104897665,-468.66,1.156891321694685,21.474349692613522,21.53896659239088
19.73,0.32,0.0020273131659271086,9.66,17.170378080730714,4.945229030192102,0.86,2.0424430641821947,50.122472294682524,sample_BM1_2_1_25mgml0000-integrate_subtracted.dat,20.890687330506573,-418.32,0.5565522991818057,12.768581355956027,14.835687090576304
3.99,0.31,0.0020143149183915344,1.13,1.3289097956750617,1.089833501114438,0.94,3.530973451327434,3.970306851338156,sample_BM1_2_2_5mgml0000-integrate_subtracted.dat,1.9543112308684263,-438.41,0.0651039439001491,3.3043751753789916,3.269500503343314
3.28,0.23,0.003889726452488064,0.96,0.8022882807430578,1.041432194803568,0.8,3.4166666666666665,1.946740072877738,sample_BM1_2_5mgml0000-integrate_subtracted.dat,1.4365515695120417,-376.26,0.05530954526030367,3.2919671677740805,3.124296584410704
6.06,0.11,461.81654443886794,2.16,2.0777270416196756,2.0041076502946384,3.07,2.8055555555555554,5.589093078596562,sample_BM_DEBI1_10000-integrate_subtracted.dat,5.310078619951521,-1405.66,0.12444647683568327,5.1806182760116535,6.012322950883915
6.71,0.09,238.75699151232598,2.23,2.19427930296158,2.170954235836695,1.06,3.008968609865471,6.821913901426051,sample_BM_DEBI1_20000-integrate_subtracted.dat,6.076571462119531,-498.06,0.12847946451091374,6.067817089163528,6.512862707510085
7.24,0.26,114.76142272079495,2.2,2.1944724603127503,2.166601572222434,0.98,3.2909090909090906,7.772895179375724,sample_BM_DEBI1_30000-integrate_subtracted.dat,6.188913640565145,-458.83,0.12675104122152925,6.924458624823009,6.499804716667302
7.12,0.42,54.27624764811079,2.11,2.1625987936440345,2.070543762439073,0.89,3.374407582938389,7.853531685183254,sample_BM_DEBI1_40000-integrate_subtracted.dat,4.998189115339774,-415.38,0.12156577135337578,6.663009827528791,6.2116312873172195
6.33,0.34,25.88489438649627,2.0,2.0708430449684196,2.0127070672855982,0.87,3.165,8.53499376801489,sample_BM_DEBI1_50000-integrate_subtracted.dat,4.349580734828183,-405.12,0.11522821929229932,5.834837788061003,6.038121201856795
29.09,0.13,4688.807888409036,7.47,7.591389026982077,7.006943181750191,0.96,3.894243641231593,30.967118873000185,sample_BM_DEBI2_10000-integrate_subtracted.dat,22.149823265409914,-519.68,0.43037739905673794,23.87966236340457,21.02082954525057
18.2,0.08,368.3060202455911,4.08,4.028754852787358,3.786268543408137,0.92,4.46078431372549,19.018056628228553,sample_BSA0000-integrate_subtracted.dat,14.079741259245202,-476.62,0.25154553363170873,13.104275428735237,11.35880563022441
5.93,0.02,2.220461522891191,2.18,1.7317753191731806,1.8020365395593734,2329.93,2.7201834862385317,1.9337739353587,sample_BSA100Gly100000-integrate_subtracted.dat,2.4857292026681996,-1049058.79,0.18565482536011316,4.593391139336847,5.40610961867812
29.13,0.11,2.824971044142969,9.27,2.175744221405281,8.466154221645409,238.47,3.1423948220064726,6.328049144792004,sample_BSA100Na100PDAD0100000-integrate_subtracted.dat,34.88866173584666,-109402.37,0.7894588216001142,28.585969729385837,25.398462664936226
26.71,0.03,3.735238306717732,8.48,4.601523323269862,9.636720633960637,187.76,3.1497641509433962,17.213324887048728,sample_BSA100Na100PDAD0200000-integrate_subtracted.dat,33.23223110621349,-86314.79,0.7221802380980549,33.02985997289953,28.910161901881914
6.39,0.04,2.0899173679689453,2.35,1.9949954750996362,2.196644795203512,211.71,2.7191489361702126,3.5844675649022535,sample_BSA100Na100PDAD0500000-integrate_subtracted.dat,3.030051830503724,-95398.25,0.20013249522764492,7.472985593282372,6.589934385610536
6.35,0.01,1.8302390911575455,2.31,1.9448925374159363,1.9778666335049884,300.92,2.7489177489177488,3.6708634006215726,sample_BSA100Na100PDAD1000000-integrate_subtracted.dat,2.728269234256781,-135594.19,0.1967259846705786,4.9452316885149,5.933599900514965
6.38,0.02,1.8795017360751118,2.33,2.0246920182554824,2.028827157204003,242.5,2.7381974248927037,3.8777782646455523,sample_BSA100Na100PDAD2000000-integrate_subtracted.dat,2.7985641806472015,-109268.42,0.19842923994911177,5.072067893010007,6.086481471612009
5.44,0.01,2.3355940673341693,2.0,1.6312068773411157,1.5480222137644855,3930.66,2.72,1.1998802643892528,sample_BSA150Gly100000-integrate_subtracted.dat,2.135341841666731,-1769487.23,0.1703255278533148,4.024857755787663,4.644066641293456
4.13,0.03,2.127021729114802,1.59,-0.7825206125934532,1.0792567252184226,7261.4,2.5974842767295594,-7.968777998095179,sample_BSA2000000-integrate_subtracted.dat,2.4377900150798055,-3267856.98,0.1354087946433853,3.0445832218411857,3.237770175655268
4.58,0.02,2.0442309925209883,1.83,1.027056317213084,1.0599247803764282,4864.08,2.5027322404371586,-0.15573468400121726,sample_BSA200Gly100000-integrate_subtracted.dat,1.462060242051245,-2189116.9,0.15584785798578307,3.1575159207413757,3.179774341129285
82.03,0.01,2.37799377516125,33.04,1.0715180394754318,8.903139817154008,1623.66,2.4827481840193704,-0.579141122272399,sample_BSA200PDAD0050000-integrate_subtracted.dat,32.0329183580317,-810540.23,2.8137777201367604,30.8086793987026,26.709419451462026
78.49,0.0,3.0737556657509524,32.35,1.2411115806753454,9.569516742947027,1376.54,2.426275115919629,-0.10606727325711096,sample_BSA200PDAD0100000-integrate_subtracted.dat,31.680459348530384,-652414.35,2.755015413027367,31.52198815126681,28.70855022884108
80.57,0.0,4.679980604803448,32.43,3.4766978727983697,11.451415323048062,1152.8,2.484427998766574,8.417680001491787,sample_BSA200PDAD0200000-integrate_subtracted.dat,15.796082296612497,-568767.47,2.7618284341414996,34.68633701351257,34.35424596914419
64.74,0.01,4.900628484975608,27.1,4.3646728321330235,11.719730921601126,1067.33,2.388929889298893,12.080240128768587,sample_BSA200PDAD0400000-integrate_subtracted.dat,16.166196833256592,-590483.96,2.307910902412416,37.81957168400727,35.15919276480338
66.84,0.07,3.966751428145381,28.36,4.078764086457728,9.277145475584527,915.6,2.3568406205923838,11.381622705787787,sample_BSA200PDAD0600000-integrate_subtracted.dat,28.686371768055935,-484359.71,2.415215984960004,29.345157330186403,27.831436426753584
70.59,0.01,3.408094432656693,29.35,2.9122281909764163,9.596074105436536,844.66,2.4051107325383305,6.319334050290647,sample_BSA200PDAD0800000-integrate_subtracted.dat,31.54776534681014,-454250.69,2.499527121247395,31.676640622046065,28.788222316309607
12.65,0.05,1.9223041234924612,4.1,0.8207476782547205,8.063915334944657,2419.92,3.085365853658537,-1.306143524432227,sample_BSA200PDAD1000000-integrate_subtracted.dat,28.642664393532964,-1091072.9,0.34916733209929535,28.014041873596874,24.19174600483397
7.93,0.04,0.7464672562403163,2.73,2.3851853493327058,2.08123165466466,264.26,2.9047619047619047,7.136295809420044,sample_BSA20Gly100000-integrate_subtracted.dat,5.167531700000016,-119502.06,0.23249434551977471,5.887804351046364,6.24369496399398
6.82,0.02,1.4669730121759885,2.45,2.1791563880037264,1.772376951720045,1688.65,2.783673469387755,5.051319378704685,sample_BSA50Gly100000-integrate_subtracted.dat,4.441417127084765,-760735.88,0.20864877162031065,4.9218907949265365,5.317130855160135
16.88,0.12,188.71676468325697,4.12,4.166405226161711,3.871665261264827,1.13,4.097087378640777,18.615484785420694,sample_BSA_00020000-integrate_subtracted.dat,14.441805061838421,-548.77,0.25401166631437255,13.405364419610894,11.61499578379448
20.87,0.11,148.83156149293325,4.81,4.666978885886588,7.205499899733191,0.98,4.33887733887734,19.400155253571395,sample_BSA_0p1250000-integrate_subtracted.dat,22.23910893178556,-500.19,0.24408476530840878,23.160535391999453,21.616499699199572
21.57,0.06,261.72904935002856,4.53,4.396270424742008,4.234353758306775,0.91,4.76158940397351,19.998856242714634,sample_BSA_0p250000-integrate_subtracted.dat,17.619950515528785,-487.21,0.22987608874159915,14.770635724333273,12.703061274920326
10.68,0.03,35.34832691260106,3.53,10.703282722572194,3.8460249571519447,1.55,3.0254957507082154,43.17985119238164,sample_BSA_0p30000-integrate_subtracted.dat,9.615687371935419,-716.56,0.3006245566611006,12.891875656373482,11.538074871455834
19.98,0.09,409.26708385009846,4.18,4.074559158316829,3.6465887954711844,0.95,4.7799043062200965,19.512215367403716,sample_BSA_0p50000-integrate_subtracted.dat,11.715951928001644,-506.02,0.21211524303308704,12.763060784148822,10.939766386413552
11.01,0.03,70.0267309417819,3.59,7.144306174171465,3.360622930293445,0.88,3.066852367688022,33.628464095636545,sample_BSA_0p60000-integrate_subtracted.dat,9.039504376591244,-418.96,0.3057343224967001,10.209572462231689,10.081868790880335
14.06,0.09,62.14057990328132,3.85,3.960202592288133,4.234856114919227,0.92,3.651948051948052,16.62263150212528,sample_BSA_0p6250000-integrate_subtracted.dat,15.334096377913754,-443.75,0.32787664111763104,13.578360323135716,12.70456834475768
16.17,0.35,57.13841776182499,4.09,15.69654999142396,3.829461025809659,0.86,3.9535452322738394,53.0126320265318,sample_BSA_0p81250000-integrate_subtracted.dat,10.34461880554533,-412.42,0.3483157044600288,13.33801275289543,11.488383077428978
9.15,0.24,673.1001708831718,2.95,2.972981431081186,2.79255713262572,3.62,3.101694915254237,8.40404572301159,sample_BSA_100000-integrate_subtracted.dat,7.415202619332039,-1660.84,0.13181490260972437,7.286579432486969,8.37767139787716
12.76,0.05,881.9260559252549,3.46,3.543417873909596,3.4090968453875887,1.56,3.6878612716763004,14.198769390665431,sample_BSA_1000000-integrate_subtracted.dat,12.99067887080767,-885.38,0.1889947716329455,11.811546541597568,10.227290536162766
9.81,0.08,663.1247313733617,3.05,3.034372398013483,2.4550133894912873,2.58,3.2163934426229512,9.008011013935826,sample_BSA_100_100000-integrate_subtracted.dat,6.363695444701592,-1187.57,0.2597464299763051,6.77092692821694,7.365040168473862
16.6,0.19,116.51928093773216,4.06,4.093611975023228,3.8426241892989395,0.83,4.088669950738917,19.59584602797711,sample_BSA_100_1p20000-integrate_subtracted.dat,14.20096526550102,-394.36,0.34576082154222904,13.080933177738563,11.527872567896818
17.71,0.2,216.77169983310824,3.91,3.867751088986304,3.6770488640448464,0.88,4.529411764705882,19.21592263814445,sample_BSA_100_2p50000-integrate_subtracted.dat,12.976176744503888,-422.26,0.33298640695323045,12.670585092803787,11.03114659213454
12.44,0.09,393.01785644830846,3.42,3.4143890595487614,3.335001716605719,0.9,3.6374269005847952,13.453595749761542,sample_BSA_100_50000-integrate_subtracted.dat,11.117394972391045,-436.43,0.29125665262916833,10.965485644199344,10.005005149817157
13.65,0.17,61.00871353651584,3.96,4.047718280077894,3.7549928462531206,0.8,3.4469696969696972,19.79531182999738,sample_BSA_100_p60000-integrate_subtracted.dat,10.445601549778582,-380.78,0.3372445451495633,12.261303307298448,11.264978538759362
8.97,0.17,625.4129896260079,2.96,2.969535343684946,2.630834285086644,22.42,3.0304054054054057,8.149365326546768,sample_BSA_1_sec0000-integrate_subtracted.dat,6.87992762435861,-10124.8,0.2520817812229059,6.769136615527939,7.892502855259933
16.97,0.23,117.68270869692641,3.9,3.888214375796166,3.6352384768685275,0.97,4.351282051282051,18.181647622155186,sample_BSA_1p250000-integrate_subtracted.dat,11.700378561649046,-462.64,0.3321347793139639,12.730605145993586,10.905715430605582
16.94,0.39,103.75798958140679,3.89,3.8444595884225525,3.629030774425111,0.76,4.354755784061697,18.758012388448385,sample_BSA_1p30000-integrate_subtracted.dat,11.784687722444623,-364.31,0.3312831516746973,11.925599963223146,10.887092323275333
15.89,0.34,108.23964189017487,3.9,3.908736412748126,3.603388428440625,0.91,4.074358974358975,18.00779620083096,sample_BSA_1p6250000-integrate_subtracted.dat,11.204366970922072,-428.65,0.3321347793139639,11.303829500018189,10.810165285321876
14.62,0.33,150.0481378789754,3.78,3.8724657285185033,4.045530340313808,0.87,3.867724867724868,18.19664185741911,sample_BSA_1p750000-integrate_subtracted.dat,21.763577750572846,-410.5,0.32191524764276497,13.49831653349081,12.136591020941424
9.73,0.13,721.3925964967729,3.03,3.0231742697267174,2.8806316542197528,1.57,3.2112211221122116,8.856726667228333,sample_BSA_20_100000-integrate_subtracted.dat,7.847748025065645,-733.54,0.25804317469777194,7.642727297452758,8.641894962659258
16.69,0.2,126.0219233354725,4.28,4.488001541738106,3.862011542989725,0.92,3.899532710280374,19.265419727238545,sample_BSA_20_1p20000-integrate_subtracted.dat,12.18610432748995,-453.39,0.3644966296060937,13.35483591565824,11.586034628969175
15.16,0.28,225.71362382419815,3.88,3.987267053596887,3.576281153945782,0.96,3.907216494845361,17.747790929814947,sample_BSA_20_2p50000-integrate_subtracted.dat,11.777829309209858,-460.42,0.33043152403543075,12.179791815724254,10.728843461837346
12.51,0.22,414.58661706387846,3.43,3.543716489795051,3.3379529843733335,1.02,3.647230320699708,15.907173140011702,sample_BSA_20_50000-integrate_subtracted.dat,10.897014553725505,-491.58,0.29210828026843494,11.396884139645358,10.01385895312
21.76,0.32,111.60987463859617,5.38,5.196340657324303,11.793944995530396,0.95,4.04460966542751,20.97523843419308,sample_BSA_20_p60000-integrate_subtracted.dat,16.268567726834625,-471.73,0.45817566992541686,38.872842705267686,35.38183498659119
9.69,0.02,647.151011730765,3.0,2.9612795335361266,2.7326009785199927,9.0,3.23,8.073693753543928,sample_BSA_2_sec0000-integrate_subtracted.dat,7.177470224687926,-4217.14,0.25548829177997223,7.184007972529036,8.197802935559977
16.13,0.3,203.31682712326642,3.62,3.6383655754451496,3.483440536476669,1.12,4.455801104972375,17.59480953683772,sample_BSA_2p50000-integrate_subtracted.dat,11.932560392106373,-527.66,0.30828920541449983,11.225038784742482,10.450321609430008
16.73,0.38,199.4512273471493,3.75,3.7225725239146965,3.4908758079458337,0.73,4.461333333333333,18.414183880656864,sample_BSA_2p60000-integrate_subtracted.dat,11.436370962516175,-353.5,0.31936036472496526,12.01559453094924,10.472627423837501
3.72,0.19,30.557057359390555,1.19,-8.58612413551537,2.6843433078786454,7.22,3.1260504201680677,-26.35459300330286,sample_BSA_330000-integrate_subtracted.dat,3.702783158887803,-3260.86,0.06500109197780496,7.5107925754444,8.053029923635936
14.09,0.22,215.1370178893297,3.68,3.691335480684076,5.41979325288358,0.91,3.828804347826087,18.43963099735019,sample_BSA_3p150000-integrate_subtracted.dat,11.650197883634757,-431.22,0.31339897125009925,15.722820226615298,16.25937975865074
12.89,0.13,264.46909506694914,3.51,4.131564374323329,3.39861399342225,0.85,3.672364672364673,20.473674858904555,sample_BSA_3p50000-integrate_subtracted.dat,10.78251072781138,-406.8,0.29892130138256745,11.495811832750643,10.19584198026675
10.36,0.03,739.6005291689818,3.06,3.0311731170977496,3.067762108498106,1.6,3.3856209150326797,8.967738681283382,sample_BSA_40_100000-integrate_subtracted.dat,7.652271819869254,-749.17,0.26059805761557164,9.115855105402186,9.203286325494318
19.56,0.17,124.93420647257025,4.48,4.345065579660524,3.9720431478080793,0.93,4.366071428571428,19.647545568581574,sample_BSA_40_1p20000-integrate_subtracted.dat,15.912034640442776,-460.97,0.3815291823914252,13.508918745695278,11.916129443424238
18.31,0.18,232.04720301566877,4.04,3.9968135181252045,3.748498321117946,1.05,4.532178217821782,19.16376266082596,sample_BSA_40_2p50000-integrate_subtracted.dat,13.680753753897067,-521.45,0.34405756626369594,12.485310783063284,11.245494963353838
12.89,0.13,410.28766438393683,3.44,3.538747110838587,3.3246327613793016,1.08,3.747093023255814,15.991343390863964,sample_BSA_40_50000-integrate_subtracted.dat,10.834421293347628,-516.36,0.2929599079077015,10.87321144609108,9.973898284137904
16.51,0.69,67.81306718989522,4.29,4.655430208219396,4.305795041602606,0.85,3.8484848484848486,20.18657255447006,sample_BSA_40_p60000-integrate_subtracted.dat,14.47732084594241,-412.05,0.3653482572453603,13.492926395368807,12.917385124807817
9.56,0.03,637.7725212705585,2.98,2.965003642137227,2.8334652940909026,11.43,3.208053691275168,8.126881129877221,sample_BSA_4_sec0000-integrate_subtracted.dat,7.588969268449008,-5325.38,0.2537850365014391,7.517183425223198,8.500395882272707
11.77,0.09,373.06919267068605,3.29,3.27651866278873,3.2131015766052773,1.12,3.5775075987841944,12.080589213269178,sample_BSA_50000-integrate_subtracted.dat,10.341688734461794,-528.18,0.28018549331870285,10.468284936580147,9.639304729815832
24.31,0.15,283.2532684715139,6.57,6.359824527837726,6.084593446893653,1.07,3.700152207001522,20.416359398680832,sample_BSA_500000-integrate_subtracted.dat,17.590514020518693,-503.72,0.3588715750371249,19.05694667567103,18.253780340680958
11.1,0.02,380.5145207271815,3.23,3.2334535528986885,3.121385122946631,1.01,3.436532507739938,10.942424129345044,sample_BSA_5p30000-integrate_subtracted.dat,10.710276113499113,-566.53,0.27507572748310344,9.801149286052384,9.364155368839894
10.35,0.03,707.0882134435201,3.07,3.0302659023259553,2.9830571979978604,2.75,3.3713355048859937,8.960940144102826,sample_BSA_60_100000-integrate_subtracted.dat,8.041061864136065,-1278.81,0.26144968525483825,8.351068625795007,8.949171593993581
19.54,0.42,122.72178823518442,4.29,4.194082821226337,4.255968617416995,0.81,4.554778554778554,19.655397490466704,sample_BSA_60_1p20000-integrate_subtracted.dat,21.79491104908657,-398.46,0.3653482572453603,14.353963490341776,12.767905852250985
15.35,0.54,217.54274465396344,3.83,3.8918853064616994,3.582799331985873,1.01,4.007832898172324,19.15120430392611,sample_BSA_60_2p50000-integrate_subtracted.dat,12.149362104747556,-483.76,0.3261733858390979,11.789798335121716,10.74839799595762
13.82,0.18,403.04938751970053,3.48,3.536922074603187,3.3649534438724706,1.02,3.971264367816092,15.46762494463581,sample_BSA_60_50000-integrate_subtracted.dat,11.313940902414393,-487.98,0.29636641846476774,11.58048727708729,10.094860331617411
15.87,0.62,66.93783914206762,4.23,8.502013660107298,4.010203496449629,1.01,3.7517730496453896,35.276749262239804,sample_BSA_60_p60000-integrate_subtracted.dat,12.169684346605756,-475.14,0.3602384914097609,12.84969455349897,12.030610489348886
10.32,0.0,134.4708594093205,3.92,7.866411913742134,2.6769064416974513,6.46,2.63265306122449,30.845780970580286,sample_BSA_660000-integrate_subtracted.dat,3.692524745677464,-2970.83,0.21412124416218103,6.7475888373720405,8.030719325092354
10.79,0.02,400.4412129580266,3.2,3.22896826527871,3.115837178946333,1.25,3.3718749999999997,10.80758142884117,sample_BSA_6p30000-integrate_subtracted.dat,10.601698318108546,-724.64,0.27252084456530373,9.973794809807234,9.347511536838999
9.67,0.06,679.1331130854373,3.05,3.030735868251111,2.893960348464402,2.1,3.1704918032786886,8.896941883169967,sample_BSA_80_100000-integrate_subtracted.dat,7.667830104390388,-970.19,0.2597464299763051,7.725427150225748,8.681881045393206
17.83,0.22,118.90128712866195,4.23,4.2514948633630745,3.808302686312116,0.91,4.215130023640661,19.421138288953973,sample_BSA_80_1p20000-integrate_subtracted.dat,12.892161397162095,-444.03,0.3602384914097609,13.28499189957908,11.424908058936348
14.48,0.13,213.27305770875554,3.79,3.9056759612195755,3.4812264067250207,0.92,3.820580474934037,18.779098677848243,sample_BSA_80_2p50000-integrate_subtracted.dat,10.56440815196031,-441.48,0.3227668752820316,11.564634123140676,10.443679220175062
12.66,0.07,392.2535511206743,3.44,3.435985452523867,3.336759438469737,0.86,3.680232558139535,13.860139868255535,sample_BSA_80_50000-integrate_subtracted.dat,11.06572035149311,-414.01,0.2929599079077015,10.981275312003678,10.010278315409211
17.61,0.17,62.559914442633655,4.31,4.422647081447329,3.7478562578716104,0.74,4.08584686774942,19.91947940089163,sample_BSA_80_p60000-integrate_subtracted.dat,11.373544428637832,-352.45,0.3670515125238934,12.592797026448464,11.24356877361483
54.31,0.04,11.603297932577515,16.3,10.259997557595018,8.655027820972206,1.18,3.3319018404907976,42.12514108964237,sample_BSA_80mgml_10mM_LaCl3_100mM_NaCl0000-integrate_subtracted.dat,11.93874537624906,-1246.85,1.3881530520045158,26.604319089122235,25.965083462916617
25.89,0.02,6.48572477286414,5.34,5.22681340953352,5.8516185333068185,1.26,4.848314606741574,23.29525460614632,sample_BSA_80mgml_10mM_LaCl3_100mM_NaNO30000-integrate_subtracted.dat,30.941603318566745,-795.0,0.45476915936835055,20.384531133526927,17.554855599920455
